RecipeName,Diet,TotalTimeInMins,Cuisine,Ingredients,energy_kcal_x,carb_g_x,protein_g_x,fat_g_x,fibre_g_x,cholesterol_mg_x,calcium_mg_x,potassium_mg_x,energy_kcal_y,carb_g_y,protein_g_y,fat_g_y,fibre_g_y,cholesterol_mg_y,calcium_mg_y,potassium_mg_y
Andi Unda (Kerala Special Cashew & Rice Balls) Recipe,vegetarian,40,Kerala Recipes,"['1/2 cup red matta rice,1 cup cashew nuts - unsalted,1 cup jaggery - powdered or brown sugar,1 cup dry coconut (kopra)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achari Baingan Bharta Recipe,vegetarian,55,North Indian Recipes,"['1 brinjal (baingan / eggplant),3 tomatoes,1 onion,5 garlic - cloves,2 green chillies - finely chopped,1 inch ginger - grated,1/2 teaspoon turmeric powder (haldi),2 tablespoons coriander (dhania) leaves - chopped,1 tablespoon coriander powder (dhania),1 teaspoon red chilli powder,1-2 teaspoons mango pickle - optional,1-1/2 teaspoon achari masala,sunflower oil - as required,asafoetida (hing) - a pinch,salt - to taste,1 teaspoon mustard seeds,1 teaspoon cumin seeds (jeera),1 teaspoon fennel seeds (saunf),1/4 teaspoon kalonji (onion nigella seeds),1/4 teaspoon methi seeds (fenugreek seeds),1/4 teaspoon ajwain (carom seeds),2 dry red chillies,1/2 teaspoon amchur (dry mango powder)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
मखाना पकोरा रेसिपी - Puffed Lotus Seed Pakoras Recipe,vegetarian,40,Indian,"['100 ग्राम मखाना - घी में सेक कर क्रश कर ले,1/2 कप बेसन,1 प्याज - पतला काट ले,1 हरी मिर्च - काट ले,1 छोटा चमच्च जीरा,1 छोटा चमच्च लाल मिर्च पाउडर,1 छोटा चमच्च हल्दी पाउडर,नमक - स्वाद अनुसार,1 टहनी हरा धनिया - काट ले,1 टहनी कढ़ी पत्ता - काट ले,तेल - प्रयोग अनुसार']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pattani Sundal Recipe - Green Peas Sundal Recipe,vegetarian,50,South Indian Recipes,"['2 cups green peas (matar) - steamed,1 teaspoon mustard seeds,1/2 teaspoon white urad dal (split),pinch asafoetida (hing),2 dry red chillies,1 inch ginger - grated,2 green chillies - finely chopped,1/4 cup fresh coconut - grated,1 sprig curry leaves,1 teaspoon sunflower oil,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrot and Capsicum Mix Dal Recipe,high protein vegetarian,40,South Indian Recipes,"['1 cup arhar dal (split toor dal),1 carrot (gajjar) - cut into medium,1 red yellow and green bell peppers (capsicum) - cut into medium,1 tomato - chopped,1 inch ginger - chopped,1/2 teaspoon turmeric powder (haldi),1 cup tamarind water,salt - to taste,1 teaspoon mustard seeds,1 teaspoon cumin seeds (jeera),1 pinch asafoetida (hing),1 sprig curry leaves,1 tomato - chopped,1 green chilli - chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
पाइनएप्पल कुकुम्बर सलाद रेसिपी - Pineapple Cucumber Salad Recipe,vegetarian,25,Indian,"['2 कप पाइनएप्पल - काट ले,3 ककड़ी - काट ले,2 बड़े चम्मच हरा धनिया - काट ले,1/4 छोटा चम्मच निम्बू जेस्ट,1 छोटा चम्मच निम्बू का रस,नमक - स्वाद अनुसार,1/4 छोटा चम्मच काली मिर्च पाउडर']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egg White Cheese Scrambled Eggs With Spinach & Caramelized Onion Recipe,eggetarian,25,Continental,"['4 egg whites,1 onion,1/2 cup spinach - tightly packed,1 tablespoon butter - plus extra,2 tablespoon cheddar cheese,salt - to taste,black pepper powder - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creamy Pumpkin Pasta Sauce Recipe,eggetarian,30,Italian Recipes,"['500 grams kaddu (parangikai/ pumpkin) - peeled and diced,4 cloves garlic - finely chopped,1 red bell pepper (capsicum) - finely chopped,1 tablespoon extra virgin olive oil,200 ml milk,1/4 cup britannia cream cheese - flavored like jalepeno or peppers works great,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baked Whole Wheat Masala Baati Recipe (Healthy Rajasthani Spiced Wheat Dumplings),vegetarian,80,Rajasthani,"['1 cup whole wheat flour,1/2 cup sooji (semolina/ rava),1/2 cup ghee,salt - to taste,2 tablespoon curd (dahi / yogurt),1 cup green peas (matar),1 onion,2 green chillies,1 teaspoon cumin seeds (jeera),1 teaspoon ginger garlic paste,1 teaspoon red chilli powder,1/4 teaspoon turmeric powder (haldi),3/4 teaspoon coriander powder (dhania),1 teaspoon cumin powder (jeera),salt - to taste,1-1/2 teaspoon sunflower oil']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrot Cashew Smoothie Recipe,vegetarian,25,Continental,"['2 cups carrots (gajjar) - cut into chunks,1/2 cup cashew nuts,cardamom powder (elaichi) - a pinch,2 teaspoon honey']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instant Dosa Mix Powder Recipe,vegetarian,30,South Indian Recipes,"['1 cup rice flour - or sooji rice will also do,1/4 cup sooji (semolina/ rava) - semolina,1/4 cup poha (flattened rice),1/4 cup white urad dal (split),1/4 cup black urad dal (whole),1 tablespoon arhar dal (split toor dal),1 tablespoon chana dal (bengal gram dal),1/2 teaspoon methi seeds (fenugreek seeds)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pearl Barley Vegetable Soup Recipe,gluten free,50,Continental,"['1/2 cup barley (seeds) - soaked for 5 to 6 hours,1 teaspoon extra virgin olive oil,1 onion - finely chopped,2 cloves garlic - finely chopped,1 stalk celery - finely chopped,1 carrot (gajjar) - diced small,1 potato (aloo) - peeled and diced small,200 grams button mushrooms - quartered,1 bay leaf (tej patta),4 cups vegetable stock,parsley leaves - for garnishing,1 teaspoon whole black peppercorns - coarsely grounded,salt - to taste,red chilli powder - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicken Mole With Brown Rice Recipe,non vegeterian,75,Mexican,"['300 grams chicken,1 cup homemade mole sauce,1 cup brown rice,1/2 cup sweet corn,1 teaspoon dried oregano,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
वेजीटेरियन मलाई कबाब रेसिपी - Vegetarian Malai Kebab Recipe,vegetarian,35,North Indian Recipes,"['1 कप पनीर - कस ले,1 आलू - उबालकर कस ले,1/2 कप दूध पाउडर,1 इंच अदरक - बारीक काट ले,1 हरी मिर्च - बारीक काट ले,1 प्याज - बारीक काट ले,1 गरम मसाला पाउडर,1 चाट मसाला पाउडर,3 हरा धनिया - बारीक काट ले,1 चावल का आटा,नमक - स्वाद अनुसार,तेल - प्रयोग अनुसार']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
टमाटर रसम रेसिपी - Tomato Rasam (Recipe In Hindi),vegetarian,30,South Indian Recipes,"['1/2 कप तुअर दाल या चना दाल,1 छोटा चमच हल्दी पाउडर,1/2 कप इमली का पेस्ट - या १ बड़ा चमच निम्बू का रस,2 टमाटर - पके हुए,2 लहसुन - कलिया,1/2 छोटा चमच जीरा पाउडर\xa0 - भुना हुआ,1/2 छोटा चमच धनिया पाउडर - भुना हुआ,1/2 छोटा चमच काली मिर्च पाउडर,1/2 छोटा चमच लाल मिर्च पाउडर\xa0 - इच्छा अनुसार,नमक - स्वाद अनुसार,6 करी पत्ते -,1/4 छोटा चमच राइ,1/4 छोटा चमच जीरा\xa0पाउडर,1 बड़ा चमच घी -,1/4 छोटा चमच हींग - इच्छा अनुसार,हरा धनिया - कतरा हुआ']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roasted Garlic Pineapple Paneer Pizza Recipe,vegetarian,140,Italian Recipes,"['1 cup whole wheat flour,1 cup all purpose flour (maida),1-1/2 teaspoon active dry yeast,1-1/2 tablespoon salt,1 teaspoon sugar,2 tablespoons extra virgin olive oil,water - lukewarm,1 cup pineapple - cut into 1/4 inch slices,1 cup paneer (homemade cottage cheese) - cut into cubes,1/2 red bell pepper (capsicum) - thinly sliced,1 onion - thinly sliced,1 teaspoon mixed herbs (dried),3 tablespoons britannia cheese spread - roasted garlic,200 grams britannia cheezza - grated,3 tablespoons homemade pizza and pasta sauce,broccoli - florets,1 tablespoon black olives - sliced,1 tablespoon pickled jalapenos - sliced']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtrian Tomato Saar Recipe,vegetarian,25,Maharashtrian Recipes,"['4 tomatoes - blanched,4 cloves garlic,4 tablespoons fresh coconut - grated,1 teaspoon cumin seeds (jeera),3 dry red chillies,1 teaspoon mustard seeds,1 pinch asafoetida (hing),1 sprig curry leaves,2 teaspoons sunflower oil,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mixed Vegetable Paratha Recipe,vegetarian,50,Indian,"['3 cup whole wheat flour - (more for dusting),2 cup water - to knead (adjust),2 teaspoons sunflower oil,salt - to taste,1/2 cup potato (aloo) - boiled and mashed,1 carrot (gajjar) - finely grated,1/2 cup onion - finely chopped,1/2 cup cauliflower (gobi) - finely grated,1/2 cup green peas (matar) - boiled and mashed,2 green chillies - finely chopped,coriander (dhania) leaves - few sprigs,1 tablespoon coriander powder (dhania),1/2 tablespoon red chilli powder,1/4 tablespoon garam masala powder,salt - to taste,ghee - for roasting']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Picante Salsa Recipe,vegetarian,40,Mexican,"['4 tomatoes - core removed and chopped,1 onion - chopped,1 green bell pepper (capsicum) - chopped,1 red bell pepper (capsicum) - chopped,5 cloves garlic,2 chipotle peppers,salt - to taste,1 pinch sugar,1 teaspoon extra virgin olive oil,2 sprig coriander (dhania) leaves - chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crispy Crab Rangoons Recipe,non vegeterian,80,Indo Chinese,"['20 wonton wraps - (3″ square),sunflower oil - for deep frying,1/4 cup crab meat,1/4 teaspoon ginger - grated,1 tablespoon onion - finely chopped,1/2 teaspoon carrot (gajjar) - grated,1/4 cup britannia cream cheese - softened,1/2 teaspoon sugar,1/4 teaspoon soy sauce']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayalseema Style Borugula Upma Recipe,vegetarian,20,Andhra,"['2 cup puffed rice,1 onion - chopped,1 green chilli - chopped,2 tablespoon roasted peanuts (moongphali),1 tablespoon lemon juice,1/2 teaspoon turmeric powder (haldi),salt - to taste,2 sprig coriander (dhania) leaves,2 tablespoon dessicated coconut,2 tablespoon roasted gram dal (pottukadalai) - roasted,1/2 teaspoon mustard seeds,1 teaspoon white urad dal (split),1/2 teaspoon cumin seeds (jeera),1 sprig curry leaves,sunflower oil - for cooking']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milk Sooji Fudge Recipe,vegetarian,30,Karnataka,"['1 cup milk,1/2 cup fresh cream,1/2 cup ghee,1 cup sooji (semolina/ rava),2 cups sugar,1 tablespoon slivered almonds (badam),1 teaspoon cardamom powder (elaichi)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jello Poke Cake Recipe,eggetarian,55,Continental,"['1 1/2 cups vivatta maida,1 tablespoon baking powder,1/2 cup butter (unsalted) - at room temperature,1 cup sugar,2 whole eggs,1/2 cup milk,1/4 teaspoon salt,1/2 teaspoon sprig extract of natural bourbon vanilla,1 jelly mix - any flavour will do,1 cup hot water,1 1/2 cups sugar - powdered,1/2 tablespoon milk,1/6 cup butter (unsalted) - at room temperature,1/2 teaspoon sprig extract of natural bourbon vanilla,1 cup walnuts - chopped,1 cup pecans - chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uggani Recipe - Puffed Rice Upma,vegetarian,20,South Indian Recipes,"['3 cups puffed rice,4 tablespoon roasted gram dal (pottukadalai),1 onion - chopped,1 tomato - chopped,4 green chillies,coriander (dhania) leaves - chopped,1 lemon,1 teaspoon turmeric powder (haldi),salt - to taste,1 teaspoon mustard seeds,1 teaspoon white urad dal (split),1/2 teaspoon white urad dal (split) - 1/2 tsp urad dal,raw peanuts (moongphali) - few,curry leaves - few']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttarakhand Aloo Ke Gutke Recipe,vegetarian,40,Uttar Pradesh,"['3 potatoes (aloo),2 teaspoon mustard oil,1/4 teaspoon red chilli powder,1/8 teaspoon coriander powder (dhania),1/4 teaspoon cumin seeds (jeera),1/4 teaspoon turmeric powder (haldi),2 dry red chilli,2 pinch asafoetida (hing),salt - to taste,coriander (dhania) leaves - few for garnish (chopped)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kanda Keri Nu Kachumber Recipe- Instant Mango Pickle,vegetarian,20,Indian,"['1-1/2 cups mango (raw) - peeled and grated,1 cup onions - grated,1/3 cup jaggery - grated,2 teaspoons red chilli powder,1 teaspoon cumin powder (jeera),salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aloo Posto Recipe (Potatoes In Poppy Seed Paste),vegetarian,40,Bengali Recipes,"['1 cup poppy seeds,2 potatoes (aloo) - diced,1 onion - sliced (optional),1 teaspoon kalonji (onion nigella seeds),2 green chillies - slit,2 tablespoons sunflower oil,2 tablespoons mustard oil,1/2 teaspoon turmeric powder (haldi),salt - to taste,2 tablespoons coriander (dhania) leaves - chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teriyaki Tofu Recipe,vegetarian,25,Japanese,"['200 grams tofu - cubed,1/4 cup dark soy sauce,2 teaspoon brown sugar (demerara sugar),1-1/2 teaspoon honey,1 teaspoon sesame seeds (til seeds) - lightly toasted,2 teaspoons sriracha sauce - or any chilli sauce (optional),3 sprigs spring onion greens - finely chopped']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chewy Strawberry Muesli Oats Cookie Recipe,eggetarian,45,Continental,"['1 cup whole wheat flour,1 teaspoon cinnamon powder (dalchini),1/2 cup instant oats (oatmeal),1/2 cup muesli,200 grams strawberries - finely chopped,1 teaspoon vanilla extract,1/2 cup jaggery - crumbled,1/4 cup extra virgin olive oil,1/4 cup milk,1 whole egg']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweet and Sour Mangalore Cucumber Chutney Recipe,vegetarian,55,South Indian Recipes,"['1 mangalorean cucumber - cut into cubes,1 teaspoon turmeric powder (haldi),1 tablespoon red chilli powder,1 cup tamarind water,2 teaspoon jaggery,salt - to taste,1 teaspoon mustard seeds,1 teaspoon white urad dal (split),1 sprig curry leaves,1 pinch asafoetida (hing),sunflower oil']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Coffee Latte Recipe,vegetarian,20,Continental,"['1-1/2 cups milk,2 teaspoons sugar,1/2 cup coffee decoction,2 pinch cocoa powder - (optional)']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfredo Spaghetti Pasta Recipe in Broccoli & Olives,vegetarian,50,Italian Recipes,"['300 grams del monte spaghetti pasta,1 broccoli - cut into small florets,10 black olives - sliced,4 cloves garlic - chopped,1 cup milk,1/2 cup fresh cream,1/4 cup cheese spread,salt - to taste,black pepper powder - for seasoning,1 teaspoon sunflower oil']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eggless Paneer Mc Puff Recipe -Mc Donald's Style,vegetarian,45,Continental,"['2 cups all purpose flour (maida),2-1/2 tablespoons ghee - or butter,salt - to taste,1 cup chilled water,1 cup paneer (homemade cottage cheese) - finely chopped,1 green bell pepper (capsicum) - finely chopped,1/2 red bell pepper (capsicum) - chopped,1 tablespoon garlic - finely chopped,1-1/2 tablespoons green chilli sauce,1 tablespoon roasted tomato pasta sauce,1/2 teaspoon soy sauce,1/2 teaspoon black pepper powder,salt - to taste,1 tablespoon butter,1 pinch sugar']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paneer Stuffed Kuzhi Paniyaram Recipe,vegetarian,40,South Indian Recipes,"['1 cup idli dosa batter,10 - 12 onions - finely chopped (sambar onions),1 coriander (dhania) leaves - small bunch,1/2 cup paneer (homemade cottage cheese) - grated,1 onion - finely chopped,1 tomato - finely chopped,1 inch ginger - grated,1/2 teaspoon cumin seeds (jeera),2 green chillies - finely chopped,1/2 teaspoon red chilli powder,1/4 teaspoon turmeric powder (haldi),2 tablespoon sunflower oil,salt - to taste']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grilled Sub Sandwich Recipe With Paneer & Roasted Vegetables,high protein vegetarian,30,Continental,"['2 baguette,150 grams paneer (homemade cottage cheese) - cut in 1 inch size thickness,1 red bell pepper (capsicum) - thinly sliced,1 yellow zucchini - thinly sliced,2 cloves garlic - grated,1 teaspoon red chilli flakes,1/2 teaspoon dried oregano,1/2 teaspoon dried thyme leaves,1/2 teaspoon rosemary - dried,lemon juice - of 1 lemon,1 tablespoon extra virgin olive oil,salt and pepper - to taste,mustard sauce - as required,3/4 cup iceberg lettuce - roughly torn,1 teaspoon butter,2 cheese - slices']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eggless Oreo Cake Recipe With Buttercream Frosting,vegetarian,30,Continental,"['24 oreo biscuits - (2 large packs),2 cups milk,sugar - (only if required) (i have not added in this recipe),enos fruit salt - a sachet or 1/4 teaspoon baking powder,2 cups caster sugar,1/2 cup butter,3/4 teaspoon vanilla extract,1 tablespoon milk,icing sugar - for dusting (optional),1-1/2 tablespoon badam (almond) - thinly sliced,7 oreo biscuits - cut into halves']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
